"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1461","histone H3-K4 trimethylation (GO:0080182)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"CTR9"
"1462","response to UV-A (GO:0070141)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"MMP1"
"1463","sequestering of extracellular ligand from receptor (GO:0035581)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"FBN1"
"1464","steroid catabolic process (GO:0006706)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"SPP1"
"1465","low-density lipoprotein particle remodeling (GO:0034374)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"PLA2G2A"
"1466","substrate-dependent cell migration (GO:0006929)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"ITGA2"
"1467","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"DDX18"
"1468","microvillus organization (GO:0032528)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"RAPGEF6"
"1469","N-terminal protein amino acid modification (GO:0031365)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"NAA15"
"1470","NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"SLC5A8"
"1471","negative regulation of DNA-templated transcription, elongation (GO:0032785)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"LARP7"
"1472","negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"SULF1"
"1473","negative regulation of interleukin-12 production (GO:0032695)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"IRAK3"
"1474","negative regulation of neuroinflammatory response (GO:0150079)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"IGF1"
"1475","negative regulation of translational initiation (GO:0045947)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"TPR"
"1476","negative regulation of viral transcription (GO:0032897)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"LARP7"
"1477","nuclear membrane disassembly (GO:0051081)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"CDK1"
"1478","nuclear pore organization (GO:0006999)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"TPR"
"1479","pancreas development (GO:0031016)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"MET"
"1480","positive regulation of glycogen biosynthetic process (GO:0045725)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"IGF1"
"1481","positive regulation of glycoprotein biosynthetic process (GO:0010560)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"IGF1"
"1482","positive regulation of lymphocyte migration (GO:2000403)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"CCL20"
"1483","positive regulation of potassium ion transmembrane transporter activity (GO:1901018)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"AKAP9"
"1484","positive regulation of protein deacetylation (GO:0090312)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"NIPBL"
"1485","positive regulation of protein-containing complex disassembly (GO:0043243)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"SETX"
"1486","positive regulation of transmembrane transport (GO:0034764)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"ACSL1"
"1487","pre-miRNA processing (GO:0031054)","1/14",0.28171236334221,0.481203364417763,0,0,3.22218553978211,4.08208605986299,"TUT7"
"1488","actin filament organization (GO:0007015)","5/152",0.282498306017894,0.481985686015671,0,0,1.42724622316459,1.80415729475333,"EPS8;FAT1;MYO5A;PLS1;TTN"
"1489","amino acid transmembrane transport (GO:0003333)","2/45",0.283119150998181,0.481985686015671,0,0,1.94948737184296,2.46003363225077,"SLC6A14;SLC7A11"
"1490","regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)","2/45",0.283119150998181,0.481985686015671,0,0,1.94948737184296,2.46003363225077,"HIF1A;GNL3"
"1491","zymogen activation (GO:0031638)","2/45",0.283119150998181,0.481985686015671,0,0,1.94948737184296,2.46003363225077,"IFI16;HP"
"1492","positive regulation of response to biotic stimulus (GO:0002833)","2/45",0.283119150998181,0.481985686015671,0,0,1.94948737184296,2.46003363225077,"USP15;DHX9"
"1493","regulation of protein-containing complex assembly (GO:0043254)","4/116",0.286823238528914,0.487964518327825,0,0,1.4980715828448,1.87092534063035,"HSP90AA1;DDX3X;ICE1;MMP1"
"1494","regulation of NIK/NF-kappaB signaling (GO:1901222)","3/80",0.287126473427151,0.488153442105062,0,0,1.63367666815943,2.03855481868636,"DDX3X;MMP8;TLR2"
"1495","negative regulation of nucleic acid-templated transcription (GO:1903507)","13/464",0.290299467418287,0.490731457214444,0,0,1.21153188704494,1.49847381608629,"USP47;ARID4A;NR1D2;NIPBL;BCLAF1;CENPF;ZNF91;BTAF1;IFI16;COPS2;RLIM;ZNF148;CLOCK"
"1496","regulation of DNA metabolic process (GO:0051052)","2/46",0.291804988188563,0.490731457214444,0,0,1.90508308895406,2.3464328280145,"SMG1;NBN"
"1497","regulation of fibroblast proliferation (GO:0048145)","2/46",0.291804988188563,0.490731457214444,0,0,1.90508308895406,2.3464328280145,"DHX9;IGF1"
"1498","negative regulation of tumor necrosis factor production (GO:0032720)","2/46",0.291804988188563,0.490731457214444,0,0,1.90508308895406,2.3464328280145,"IRAK3;IGF1"
"1499","postreplication repair (GO:0006301)","2/46",0.291804988188563,0.490731457214444,0,0,1.90508308895406,2.3464328280145,"RFC1;POLK"
"1500","inflammatory response (GO:0006954)","7/230",0.291985003027526,0.490731457214444,0,0,1.31770325599532,1.62216233231236,"CXCL8;TNFAIP6;CCL20;HP;SELE;PJA2;TLR2"
"1501","positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)","3/81",0.293508874296813,0.490731457214444,0,0,1.61264920424403,1.97686184069181,"DHX9;MMP8;TLR2"
"1502","apoptotic process (GO:0006915)","7/231",0.29566656251176,0.490731457214444,0,0,1.3117527173913,1.59840077461633,"FXR1;BCLAF1;FAP;CHEK1;CFLAR;TLR2;HSPD1"
"1503","regulation of protein binding (GO:0043393)","4/118",0.297299224196861,0.490731457214444,0,0,1.47163805842901,1.78512074430472,"ROCK1;CFHR1;LRRK2;IDE"
"1504","negative regulation of response to external stimulus (GO:0032102)","4/118",0.297299224196861,0.490731457214444,0,0,1.47163805842901,1.78512074430472,"EPHA4;TNFAIP6;IFI16;IRAK3"
"1505","positive regulation of protein-containing complex assembly (GO:0031334)","4/118",0.297299224196861,0.490731457214444,0,0,1.47163805842901,1.78512074430472,"HSP90AA1;DDX3X;ICE1;MMP1"
"1506","acetyl-CoA metabolic process (GO:0006084)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"TDO2"
"1507","androgen receptor signaling pathway (GO:0030521)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"TMF1"
"1508","anterograde synaptic vesicle transport (GO:0048490)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"AP3B1"
"1509","regulation of aerobic respiration (GO:1903715)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"IDE"
"1510","Arp2/3 complex-mediated actin nucleation (GO:0034314)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"IQGAP2"
"1511","cardiac myofibril assembly (GO:0055003)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"TTN"
"1512","regulation of clathrin-dependent endocytosis (GO:2000369)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"SCYL2"
"1513","regulation of endothelial cell chemotaxis (GO:2001026)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"MET"
"1514","cellular response to exogenous dsRNA (GO:0071360)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"DHX9"
"1515","regulation of extracellular matrix organization (GO:1903053)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"FAP"
"1516","central nervous system neuron development (GO:0021954)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"HSP90AA1"
"1517","regulation of microglial cell activation (GO:1903978)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"MMP8"
"1518","dermatan sulfate proteoglycan biosynthetic process (GO:0050651)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"VCAN"
"1519","regulation of non-canonical Wnt signaling pathway (GO:2000050)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"RSPO3"
"1520","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"DHX36"
"1521","embryonic cranial skeleton morphogenesis (GO:0048701)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"NIPBL"
"1522","establishment of spindle localization (GO:0051293)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"NUSAP1"
"1523","eye photoreceptor cell development (GO:0042462)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"CEP290"
"1524","fibrinolysis (GO:0042730)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"SERPINB2"
"1525","glucan catabolic process (GO:0009251)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"AGL"
"1526","glucosamine-containing compound metabolic process (GO:1901071)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"PGM3"
"1527","response to muscle stretch (GO:0035994)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"TTN"
"1528","synaptic vesicle transport along microtubule (GO:0099517)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"AP3B1"
"1529","microvillus assembly (GO:0030033)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"RAPGEF6"
"1530","tRNA splicing, via endonucleolytic cleavage and ligation (GO:0006388)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"DDX1"
"1531","mRNA methylation (GO:0080009)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"ZC3H13"
"1532","myoblast differentiation (GO:0045445)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"IGF1"
"1533","negative regulation of protein processing (GO:0010955)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"LRRK2"
"1534","neurotrophin TRK receptor signaling pathway (GO:0048011)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"FRS2"
"1535","positive regulation of chromatin organization (GO:1905269)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"ATRX"
"1536","positive regulation of endothelial cell chemotaxis (GO:2001028)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"MET"
"1537","positive regulation of glycogen metabolic process (GO:0070875)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"IGF1"
"1538","positive regulation of histone H3-K4 methylation (GO:0051571)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"CTR9"
"1539","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"DHX36"
"1540","positive regulation of protein export from nucleus (GO:0046827)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"TPR"
"1541","positive regulation of response to cytokine stimulus (GO:0060760)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"DHX9"
"1542","positive regulation of telomerase RNA localization to Cajal body (GO:1904874)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"CCT5"
"1543","prostanoid biosynthetic process (GO:0046457)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"PNPLA8"
"1544","protein kinase A signaling (GO:0010737)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"TTN"
"1545","protein localization to chromosome, telomeric region (GO:0070198)","1/15",0.298496102911935,0.490731457214444,0,0,2.99187614960147,3.61717348327,"ATRX"
"1546","cell-cell junction organization (GO:0045216)","3/82",0.299900417264539,0.491654588642068,0,0,1.59215408118725,1.91743880531073,"PKP2;DSG2;CLDN1"
"1547","regulation of G protein-coupled receptor signaling pathway (GO:0008277)","3/82",0.299900417264539,0.491654588642068,0,0,1.59215408118725,1.91743880531073,"CXCL8;ROCK1;ROCK2"
"1548","regulation of gene expression, epigenetic (GO:0040029)","3/82",0.299900417264539,0.491654588642068,0,0,1.59215408118725,1.91743880531073,"IFI16;DDX21;SF3B1"
"1549","ephrin receptor signaling pathway (GO:0048013)","3/82",0.299900417264539,0.491654588642068,0,0,1.59215408118725,1.91743880531073,"EPHA4;ROCK1;ROCK2"
"1550","regulation of protein localization to nucleus (GO:1900180)","2/47",0.300476934791056,0.491654588642068,0,0,1.8626523297491,2.23962388795015,"TPR;CDK1"
"1551","epidermal growth factor receptor signaling pathway (GO:0007173)","2/47",0.300476934791056,0.491654588642068,0,0,1.8626523297491,2.23962388795015,"IQGAP1;PIK3C2A"
"1552","polyol metabolic process (GO:0019751)","2/47",0.300476934791056,0.491654588642068,0,0,1.8626523297491,2.23962388795015,"IMPA1;PPIP5K2"
"1553","cellular response to tumor necrosis factor (GO:0071356)","6/194",0.30079969714558,0.491654588642068,0,0,1.3392486269442,1.60885369712041,"CXCL8;DHX9;CCL20;PSME4;PSMD1;BIRC3"
"1554","regulation of programmed cell death (GO:0043067)","6/194",0.30079969714558,0.491654588642068,0,0,1.3392486269442,1.60885369712041,"RSL1D1;WRN;HSP90AA1;SLK;LRRK2;BIRC3"
"1555","protein localization to membrane (GO:0072657)","6/195",0.304868176916318,0.497984031747554,0,0,1.33209379196364,1.5823619823136,"ROCK1;ROCK2;FCHO2;PKP2;MYO5A;RAPGEF6"
"1556","long-chain fatty acid metabolic process (GO:0001676)","3/83",0.306299132237872,0.499261397734302,0,0,1.5721713362069,1.86018227417823,"ACSL1;PNPLA8;ACSL4"
"1557","cytoskeleton organization (GO:0007010)","4/120",0.307821205825833,0.499261397734302,0,0,1.44611603485514,1.70386621124033,"DST;PHIP;PRPF40A;BRWD3"
"1558","regulation of interleukin-10 production (GO:0032653)","2/48",0.309130910919719,0.499261397734302,0,0,1.82206638616176,2.13908850358322,"MMP8;HSPD1"
"1559","regulation of mitochondrion organization (GO:0010821)","2/48",0.309130910919719,0.499261397734302,0,0,1.82206638616176,2.13908850358322,"LRRK2;DNM1L"
"1560","inositol phosphate metabolic process (GO:0043647)","2/48",0.309130910919719,0.499261397734302,0,0,1.82206638616176,2.13908850358322,"IMPA1;PPIP5K2"
"1561","negative regulation of MAP kinase activity (GO:0043407)","2/48",0.309130910919719,0.499261397734302,0,0,1.82206638616176,2.13908850358322,"IRAK3;ZNF675"
"1562","negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)","2/48",0.309130910919719,0.499261397734302,0,0,1.82206638616176,2.13908850358322,"IRAK3;IGF1"
"1563","positive regulation of blood vessel endothelial cell migration (GO:0043536)","2/48",0.309130910919719,0.499261397734302,0,0,1.82206638616176,2.13908850358322,"PIK3C2A;HIF1A"
"1564","positive regulation of DNA repair (GO:0045739)","2/48",0.309130910919719,0.499261397734302,0,0,1.82206638616176,2.13908850358322,"DHX9;BRCC3"
"1565","skeletal system development (GO:0001501)","5/158",0.309732959896798,0.499261397734302,0,0,1.37085137085137,1.60669918297915,"VCAN;TRIP11;IGF1;SULF1;FBN1"
"1566","anaphase-promoting complex-dependent catabolic process (GO:0031145)","3/84",0.312703090710514,0.499261397734302,0,0,1.55268199233716,1.80499457158414,"PSME4;CDK1;PSMD1"
"1567","response to insulin (GO:0032868)","3/84",0.312703090710514,0.499261397734302,0,0,1.55268199233716,1.80499457158414,"FER;EPRS1;MYO5A"
"1568","vascular transport (GO:0010232)","3/84",0.312703090710514,0.499261397734302,0,0,1.55268199233716,1.80499457158414,"SLC1A3;ABCC9;SLC7A2"
"1569","nuclear export (GO:0051168)","3/84",0.312703090710514,0.499261397734302,0,0,1.55268199233716,1.80499457158414,"TPR;THOC2;SLU7"
"1570","protein polyubiquitination (GO:0000209)","9/314",0.313253715805199,0.499261397734302,0,0,1.23882883527812,1.43796044085472,"RNF19A;PSME4;TTC3;UBR5;RLIM;PSMD1;TRIP12;RNF6;FBXO30"
"1571","response to lipopolysaccharide (GO:0032496)","5/159",0.314309744732644,0.499261397734302,0,0,1.36187946252881,1.57620705574346,"FER;CXCL8;CTR9;IRAK3;SELE"
"1572","3'-UTR-mediated mRNA destabilization (GO:0061158)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"DHX36"
"1573","regulation of amyloid-beta clearance (GO:1900221)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"ROCK1"
"1574","autophagy of nucleus (GO:0044804)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"RB1CC1"
"1575","B cell activation involved in immune response (GO:0002312)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"GAPT"
"1576","regulation of chromatin silencing (GO:0031935)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"ATAD2"
"1577","regulation of defense response to virus (GO:0050688)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"DHX9"
"1578","cellular polysaccharide catabolic process (GO:0044247)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"AGL"
"1579","regulation of ERBB signaling pathway (GO:1901184)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"FER"
"1580","regulation of mast cell degranulation (GO:0043304)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"FER"
"1581","dendrite self-avoidance (GO:0070593)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"NEXN"
"1582","dendritic spine morphogenesis (GO:0060997)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"DOCK10"
"1583","regulation of neurotransmitter transport (GO:0051588)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"MCTP1"
"1584","regulation of systemic arterial blood pressure by hormone (GO:0001990)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"ACE2"
"1585","Golgi to endosome transport (GO:0006895)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"VPS13C"
"1586","response to organophosphorus (GO:0046683)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"ABCC9"
"1587","RNA splicing, via endonucleolytic cleavage and ligation (GO:0000394)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"DDX1"
"1588","killing by host of symbiont cells (GO:0051873)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"CFHR1"
"1589","transepithelial transport (GO:0070633)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"SLC1A3"
"1590","mitotic sister chromatid cohesion (GO:0007064)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"NIPBL"
"1591","motor neuron axon guidance (GO:0008045)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"EPHA4"
"1592","N-terminal protein amino acid acetylation (GO:0006474)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"NAA15"
"1593","necroptotic process (GO:0070266)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"DNM1L"
"1594","negative regulation of immune effector process (GO:0002698)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"FER"
"1595","negative regulation of transcription regulatory region DNA binding (GO:2000678)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"ZNF675"
"1596","neuron projection organization (GO:0106027)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"PLS1"
"1597","neutrophil activation (GO:0042119)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"CXCL8"
"1598","nuclear transport (GO:0051169)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"RSRC1"
"1599","polyol biosynthetic process (GO:0046173)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"PPIP5K2"
"1600","positive regulation by host of viral transcription (GO:0043923)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"CHD1"
"1601","positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"SELE"
"1602","protein localization to endoplasmic reticulum (GO:0070972)","1/16",0.314888487862343,0.499261397734302,0,0,2.79227467811159,3.22657589389447,"LRRK2"
"1603","inner mitochondrial membrane organization (GO:0007007)","2/49",0.317763033974117,0.503190839335572,0,0,1.78320750400366,2.0443570841757,"HSPA9;OPA1"
"1604","positive regulation of reactive oxygen species metabolic process (GO:2000379)","2/49",0.317763033974117,0.503190839335572,0,0,1.78320750400366,2.0443570841757,"ACE2;MMP8"
"1605","Wnt signaling pathway, planar cell polarity pathway (GO:0060071)","3/85",0.319110405868464,0.504695162456973,0,0,1.53366799831791,1.75178340254979,"CLTC;PSME4;PSMD1"
"1606","negative regulation of defense response (GO:0031348)","3/85",0.319110405868464,0.504695162456973,0,0,1.53366799831791,1.75178340254979,"TNFAIP6;IFI16;IRAK3"
"1607","positive regulation of protein kinase B signaling (GO:0051897)","5/161",0.323488953116247,0.511270910621369,0,0,1.34428071928072,1.51714219859595,"OSBPL8;FGF7;HSP90AA1;FRS2;MET"
"1608","positive regulation of epithelial cell proliferation (GO:0050679)","4/123",0.323670718220142,0.511270910621369,0,0,1.40944153039185,1.58989033060766,"FGF7;IGF1;CLDN1;HIF1A"
"1609","transport across blood-brain barrier (GO:0150104)","3/86",0.325519232810471,0.511865107174551,0,0,1.51511217282925,1.70046149948727,"SLC1A3;ABCC9;SLC7A2"
"1610","positive regulation of endothelial cell migration (GO:0010595)","3/86",0.325519232810471,0.511865107174551,0,0,1.51511217282925,1.70046149948727,"ROCK2;MET;HIF1A"
"1611","ribosome assembly (GO:0042255)","2/50",0.32636961177529,0.511865107174551,0,0,1.74596774193548,1.95500331325956,"DDX3X;DHX29"
"1612","defense response to symbiont (GO:0140546)","4/124",0.32896723466115,0.511865107174551,0,0,1.39762419006479,1.55387455476775,"IFI16;ABCC9;ABCE1;TLR2"
"1613","fatty acid metabolic process (GO:0006631)","4/124",0.32896723466115,0.511865107174551,0,0,1.39762419006479,1.55387455476775,"ACSM3;ACSL1;PNPLA8;ACSL4"
"1614","axonogenesis (GO:0007409)","7/240",0.329212654169273,0.511865107174551,0,0,1.26049636126143,1.40047621128388,"EPHA4;HSP90AA1;LAMA2;MAP1B;KIF5B;NEXN;FRS2"
"1615","amyloid-beta metabolic process (GO:0050435)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"IDE"
"1616","aorta morphogenesis (GO:0035909)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"ADAMTS9"
"1617","regulation of cell killing (GO:0031341)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"CFH"
"1618","regulation of cellular respiration (GO:0043457)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"IDE"
"1619","regulation of cellular response to growth factor stimulus (GO:0090287)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"SULF1"
"1620","cell communication by electrical coupling involved in cardiac conduction (GO:0086064)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"PKP2"
"1621","cellular response to gamma radiation (GO:0071480)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"WRN"
"1622","regulation of neuroblast proliferation (GO:1902692)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"LRRK2"
"1623","DNA biosynthetic process (GO:0071897)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"WRN"
"1624","regulation of NLRP3 inflammasome complex assembly (GO:1900225)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"DDX3X"
"1625","DNA replication checkpoint signaling (GO:0000076)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"TOPBP1"
"1626","epithelial cell morphogenesis (GO:0003382)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"MET"
"1627","regulation of receptor recycling (GO:0001919)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"NSF"
"1628","response to purine-containing compound (GO:0014074)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"ABCC9"
"1629","RNA interference (GO:0016246)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"DHX9"
"1630","snRNA metabolic process (GO:0016073)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"MTREX"
"1631","maturation of 5.8S rRNA (GO:0000460)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"MTREX"
"1632","muscle tissue morphogenesis (GO:0060415)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"TTN"
"1633","negative regulation of cytokine production involved in immune response (GO:0002719)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"IRAK3"
"1634","negative regulation of interleukin-10 production (GO:0032693)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"MMP8"
"1635","negative regulation of phagocytosis (GO:0050765)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"TLR2"
"1636","positive regulation of cardiac muscle tissue growth (GO:0055023)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"IGF1"
"1637","positive regulation of cytokine production involved in inflammatory response (GO:1900017)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"HIF1A"
"1638","positive regulation of DNA replication (GO:0045740)","1/17",0.330898624401816,0.511865107174551,0,0,2.61762339055794,2.89494284445493,"DHX9"
