"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"319","flavin adenine dinucleotide binding (GO:0050660)","2/55",0.368902584674902,0.504935412773773,0,0,1.58084804219923,1.57645750229115,"AOX1;DLD"
"320","hydro-lyase activity (GO:0016836)","2/55",0.368902584674902,0.504935412773773,0,0,1.58084804219923,1.57645750229115,"CA1;ECHDC1"
"321","ATPase activator activity (GO:0001671)","1/20",0.37672346379545,0.511616801532076,0,0,2.20397560424667,2.15161769195157,"DNAJC10"
"322","myosin binding (GO:0017022)","2/56",0.377288189257673,0.511616801532076,0,0,1.55149342891278,1.51231194531561,"CALD1;RAB27B"
"323","receptor tyrosine kinase binding (GO:0030971)","2/56",0.377288189257673,0.511616801532076,0,0,1.55149342891278,1.51231194531561,"ANGPT2;FRS2"
"324","3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)","1/21",0.391291513202379,0.520010467268158,0,0,2.093669527897,1.96449522390949,"PDE1A"
"325","actinin binding (GO:0042805)","1/21",0.391291513202379,0.520010467268158,0,0,2.093669527897,1.96449522390949,"TTN"
"326","ubiquitin-specific protease binding (GO:1990381)","1/21",0.391291513202379,0.520010467268158,0,0,2.093669527897,1.96449522390949,"CLTC"
"327","cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)","1/21",0.391291513202379,0.520010467268158,0,0,2.093669527897,1.96449522390949,"BIRC3"
"328","DNA-directed DNA polymerase activity (GO:0003887)","1/21",0.391291513202379,0.520010467268158,0,0,2.093669527897,1.96449522390949,"POLK"
"329","histone acetyltransferase binding (GO:0035035)","1/21",0.391291513202379,0.520010467268158,0,0,2.093669527897,1.96449522390949,"HIF1A"
"330","GTPase activity (GO:0003924)","6/216",0.391788708215735,0.520010467268158,0,0,1.1975828943291,1.12217420619883,"DDX3X;OPA1;LRRK2;RAB27B;GNL2;DNM1L"
"331","protein kinase regulator activity (GO:0019887)","3/98",0.401928679796226,0.531789399157157,0,0,1.32291288566243,1.20580945662761,"DNAJC3;TPX2;TAOK3"
"332","DNA polymerase activity (GO:0034061)","1/22",0.40551977013354,0.531789399157157,0,0,1.99386879215205,1.79963736309291,"POLK"
"333","mRNA 3'-UTR AU-rich region binding (GO:0035925)","1/22",0.40551977013354,0.531789399157157,0,0,1.99386879215205,1.79963736309291,"DHX36"
"334","peptidase activator activity (GO:0016504)","1/22",0.40551977013354,0.531789399157157,0,0,1.99386879215205,1.79963736309291,"PSME4"
"335","carboxy-lyase activity (GO:0016831)","1/23",0.419416143468911,0.538722201875024,0,0,1.90314085056574,1.65362323082002,"ECHDC1"
"336","cyclic-nucleotide phosphodiesterase activity (GO:0004112)","1/23",0.419416143468911,0.538722201875024,0,0,1.90314085056574,1.65362323082002,"PDE1A"
"337","cyclin-dependent protein kinase activity (GO:0097472)","1/23",0.419416143468911,0.538722201875024,0,0,1.90314085056574,1.65362323082002,"CDK1"
"338","cyclin-dependent protein serine/threonine kinase activity (GO:0004693)","1/23",0.419416143468911,0.538722201875024,0,0,1.90314085056574,1.65362323082002,"CDK1"
"339","gamma-tubulin binding (GO:0043015)","1/23",0.419416143468911,0.538722201875024,0,0,1.90314085056574,1.65362323082002,"DDX3X"
"340","low-density lipoprotein particle receptor binding (GO:0050750)","1/23",0.419416143468911,0.538722201875024,0,0,1.90314085056574,1.65362323082002,"CLTC"
"341","phosphatase inhibitor activity (GO:0019212)","1/23",0.419416143468911,0.538722201875024,0,0,1.90314085056574,1.65362323082002,"BOD1L1"
"342","syntaxin binding (GO:0019905)","2/62",0.426544020939267,0.543255489941046,0,0,1.39591397849462,1.18937413162514,"NSF;LRRK2"
"343","alpha-actinin binding (GO:0051393)","1/24",0.432988358364415,0.543255489941046,0,0,1.82030229520433,1.52367391046983,"TTN"
"344","cell adhesion mediator activity (GO:0098631)","1/24",0.432988358364415,0.543255489941046,0,0,1.82030229520433,1.52367391046983,"NEXN"
"345","lipoprotein particle binding (GO:0071813)","1/24",0.432988358364415,0.543255489941046,0,0,1.82030229520433,1.52367391046983,"HSPD1"
"346","phosphotransferase activity, phosphate group as acceptor (GO:0016776)","1/24",0.432988358364415,0.543255489941046,0,0,1.82030229520433,1.52367391046983,"PPIP5K2"
"347","protein phosphatase 2A binding (GO:0051721)","1/24",0.432988358364415,0.543255489941046,0,0,1.82030229520433,1.52367391046983,"BOD1L1"
"348","ubiquitin-protein transferase activity (GO:0004842)","10/392",0.433167873143646,0.543255489941046,0,0,1.09701330094974,0.917794159343712,"RNF19A;UBR5;MYCBP2;HLTF;TTC3;RLIM;TRIP12;RNF6;PJA2;BIRC3"
"349","methylation-dependent protein binding (GO:0140034)","2/63",0.434557723087481,0.543255489941046,0,0,1.37295963335096,1.14426093314263,"ATRX;CHD1"
"350","PDZ domain binding (GO:0030165)","2/63",0.434557723087481,0.543255489941046,0,0,1.37295963335096,1.14426093314263,"NSF;ATP2B1"
"351","cis-regulatory region sequence-specific DNA binding (GO:0000987)","28/1149",0.435348577555496,0.543255489941046,0,0,1.0475840193124,0.871179503674797,"ZNF28;ZNF175;EHF;DHX9;CHD2;HIF1A;IFI16;ZNF429;DHX36;NRIP1;ZNF845;ZNF724;ZNF148;ZNF841;ZNF146;ZNF267;ZNF100;ZNF260;TIPARP;NR1D2;ZNF33B;ZNF33A;ZNF91;DMTF1;TFEC;TOP1;CLOCK;ZNF675"
"352","actin monomer binding (GO:0003785)","1/25",0.446243960532433,0.552132357946908,0,0,1.7443669527897,1.4075113431181,"TWF1"
"353","chemorepellent activity (GO:0045499)","1/25",0.446243960532433,0.552132357946908,0,0,1.7443669527897,1.4075113431181,"DPP4"
"354","inward rectifier potassium channel activity (GO:0005242)","1/25",0.446243960532433,0.552132357946908,0,0,1.7443669527897,1.4075113431181,"ABCC9"
"355","RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)","5/190",0.457165099825923,0.563376359495568,0,0,1.13185913185913,0.885918235927572,"DHX9;MIER3;NRIP1;RBBP8;HIF1A"
"356","NAD+ ADP-ribosyltransferase activity (GO:0003950)","1/26",0.459190320410771,0.563376359495568,0,0,1.67450643776824,1.30325247521557,"TIPARP"
"357","phosphatidylinositol-4-phosphate binding (GO:0070273)","1/26",0.459190320410771,0.563376359495568,0,0,1.67450643776824,1.30325247521557,"OSBPL8"
"358","methylated histone binding (GO:0035064)","2/68",0.473686971547126,0.57953880876436,0,0,1.26862170087977,0.947925010823551,"ATRX;CHD1"
"359","histone demethylase activity (GO:0032452)","1/28",0.48418394312077,0.587458634589744,0,0,1.55030996661898,1.12442493068957,"JMJD1C"
"360","lipoprotein particle receptor binding (GO:0070325)","1/28",0.48418394312077,0.587458634589744,0,0,1.55030996661898,1.12442493068957,"CLTC"
"361","protein serine/threonine/tyrosine kinase activity (GO:0004712)","1/28",0.48418394312077,0.587458634589744,0,0,1.55030996661898,1.12442493068957,"LRRK2"
"362","5'-3' RNA polymerase activity (GO:0034062)","1/29",0.496245106516051,0.590639556125082,0,0,1.49486511342735,1.04743002235182,"POLR2B"
"363","ubiquitin conjugating enzyme binding (GO:0031624)","1/29",0.496245106516051,0.590639556125082,0,0,1.49486511342735,1.04743002235182,"RNF19A"
"364","DNA-directed 5'-3' RNA polymerase activity (GO:0003899)","1/29",0.496245106516051,0.590639556125082,0,0,1.49486511342735,1.04743002235182,"POLR2B"
"365","metallocarboxypeptidase activity (GO:0004181)","1/29",0.496245106516051,0.590639556125082,0,0,1.49486511342735,1.04743002235182,"ACE2"
"366","mitogen-activated protein kinase binding (GO:0051019)","1/29",0.496245106516051,0.590639556125082,0,0,1.49486511342735,1.04743002235182,"TPR"
"367","pre-mRNA binding (GO:0036002)","1/29",0.496245106516051,0.590639556125082,0,0,1.49486511342735,1.04743002235182,"SLU7"
"368","protein phosphatase inhibitor activity (GO:0004864)","1/29",0.496245106516051,0.590639556125082,0,0,1.49486511342735,1.04743002235182,"BOD1L1"
"369","solute:sodium symporter activity (GO:0015370)","1/30",0.508024836514828,0.601391563225661,0,0,1.44324404321444,0.9774008632002,"SLC5A8"
"370","WW domain binding (GO:0050699)","1/30",0.508024836514828,0.601391563225661,0,0,1.44324404321444,0.9774008632002,"KIF20B"
"371","ATPase binding (GO:0051117)","2/73",0.511136772216695,0.601822328577721,0,0,1.17897925185522,0.791234278413406,"NOP58;DNAJC10"
"372","phospholipase activity (GO:0004620)","2/73",0.511136772216695,0.601822328577721,0,0,1.17897925185522,0.791234278413406,"PNPLA8;PLA2G2A"
"373","RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)","27/1149",0.515096341421961,0.604858438452598,0,0,1.00692148760331,0.667993049139331,"ZNF28;ZNF175;EHF;DHX9;CHD2;HIF1A;IFI16;ZNF429;DHX36;NRIP1;ZNF845;ZNF724;ZNF148;ZNF841;ZNF146;ZNF267;ZNF100;ZNF260;NR1D2;ZNF33B;ZNF33A;ZNF91;DMTF1;TFEC;TOP1;CLOCK;ZNF675"
"374","ubiquitin binding (GO:0043130)","2/74",0.518414469338859,0.605196815344336,0,0,1.16254480286738,0.763768943603143,"TOP2A;USP16"
"375","Hsp70 protein binding (GO:0030544)","1/31",0.519529686231668,0.605196815344336,0,0,1.3950643776824,0.913531856603447,"DNAJC10"
"376","kinase activator activity (GO:0019209)","1/31",0.519529686231668,0.605196815344336,0,0,1.3950643776824,0.913531856603447,"TPX2"
"377","phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)","2/75",0.525619699475936,0.610172002141088,0,0,1.14656061275593,0.737441796504399,"FCHO2;TWF1"
"378","SH2 domain binding (GO:0042169)","1/32",0.530766056656974,0.610172002141088,0,0,1.34999307766856,0.855131415378818,"CCDC88A"
"379","chemoattractant activity (GO:0042056)","1/32",0.530766056656974,0.610172002141088,0,0,1.34999307766856,0.855131415378818,"FGF7"
"380","neutral amino acid transmembrane transporter activity (GO:0015175)","1/32",0.530766056656974,0.610172002141088,0,0,1.34999307766856,0.855131415378818,"SLC6A14"
"381","potassium ion transmembrane transporter activity (GO:0015079)","1/32",0.530766056656974,0.610172002141088,0,0,1.34999307766856,0.855131415378818,"ABCC9"
"382","acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)","2/76",0.532751873082963,0.610851624110832,0,0,1.13100842778262,0.712195432573477,"ESCO2;NAA15"
"383","DNA-binding transcription factor binding (GO:0140297)","5/208",0.536650776368418,0.613715509267277,0,0,1.03053760689229,0.641414561622082,"DHX9;MIER3;RBBP8;TXLNG;NBN"
"384","3'-5'-exoribonuclease activity (GO:0000175)","1/34",0.552458222641278,0.629789302488332,0,0,1.26804525946157,0.752429479761547,"DIS3"
"385","DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)","6/256",0.553581921137004,0.629789302488332,0,0,1.00388720173536,0.59364421149627,"ZNF175;IFI16;TFEC;ZNF724;ZNF614;ZNF148"
"386","ubiquitin-like protein conjugating enzyme binding (GO:0044390)","1/35",0.562926090072321,0.637110148453945,0,0,1.23068669527897,0.707161113851609,"RNF19A"
"387","estrogen receptor binding (GO:0030331)","1/35",0.562926090072321,0.637110148453945,0,0,1.23068669527897,0.707161113851609,"NRIP1"
"388","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)","1/36",0.573149628345245,0.647009116534065,0,0,1.19546290619252,0.665404773017337,"FMO5"
"389","RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)","31/1359",0.581156527819604,0.653229983196415,0,0,0.97469292306842,0.529000107237779,"ZNF28;ZNF175;EHF;DHX9;ZNF518A;CHD2;HIF1A;IFI16;ZNF429;DHX36;NRIP1;ZNF845;ZNF724;ZNF148;ZNF841;ZNF146;ZNF267;ZNF100;ZNF260;CDC5L;NR1D2;ZNF33B;ZNF33A;ZNF91;DMTF1;TFEC;ZNF614;ZNF799;TOP1;CLOCK;ZNF675"
"390","sodium channel regulator activity (GO:0017080)","1/37",0.583134528378535,0.653229983196415,0,0,1.16219599427754,0.626815727857733,"PKP2"
"391","phosphotyrosine residue binding (GO:0001784)","1/37",0.583134528378535,0.653229983196415,0,0,1.16219599427754,0.626815727857733,"SAMSN1"
"392","carboxypeptidase activity (GO:0004180)","1/38",0.592886348799749,0.660774098662316,0,0,1.13072729381742,0.591090579578948,"ACE2"
"393","pentosyltransferase activity (GO:0016763)","1/38",0.592886348799749,0.660774098662316,0,0,1.13072729381742,0.591090579578948,"TIPARP"
"394","cysteine-type endopeptidase inhibitor activity (GO:0004869)","1/40",0.611712342297208,0.679186344118756,0,0,1.07263123142951,0.527190887593311,"BIRC3"
"395","cytokine receptor activity (GO:0004896)","2/88",0.612508232709837,0.679186344118756,0,0,0.972593148287072,0.476758251497116,"IL18RAP;IL13RA2"
"396","E-box binding (GO:0070888)","1/41",0.620796998503758,0.686639104405671,0,0,1.04576180257511,0.498568136784595,"CLOCK"
"397","rRNA binding (GO:0019843)","1/42",0.62966954708408,0.689488154057068,0,0,1.02020307756726,0.471905263745671,"DDX21"
"398","active ion transmembrane transporter activity (GO:0022853)","1/42",0.62966954708408,0.689488154057068,0,0,1.02020307756726,0.471905263745671,"ATP13A3"
"399","cell-cell adhesion mediator activity (GO:0098632)","1/42",0.62966954708408,0.689488154057068,0,0,1.02020307756726,0.471905263745671,"NEXN"
"400","protein phosphorylated amino acid binding (GO:0045309)","1/42",0.62966954708408,0.689488154057068,0,0,1.02020307756726,0.471905263745671,"SAMSN1"
"401","transcription cis-regulatory region binding (GO:0000976)","12/549",0.633113204904565,0.69153013403541,0,0,0.93294861563018,0.426456441724635,"SETX;ZNF175;DMTF1;TIPARP;DHX36;ZNF614;ZNF724;ZNF518A;CDC5L;ARID4A;ZNF799;HIF1A"
"402","GTP binding (GO:0005525)","4/189",0.646895136270457,0.704619428433765,0,0,0.903531609363143,0.393552233915905,"LRRK2;RAB27B;GNL2;GNL3"
"403","phosphatidylinositol bisphosphate binding (GO:1902936)","2/94",0.648314222965313,0.704619428433765,0,0,0.90888265544647,0.39389137269621,"FCHO2;TWF1"
"404","organic anion transmembrane transporter activity (GO:0008514)","3/144",0.657060001637284,0.712357130487947,0,0,0.889214966984593,0.373452446680258,"SLC6A14;SLC1A3;SLC7A2"
"405","carboxylic ester hydrolase activity (GO:0052689)","2/96",0.659652292059379,0.713401738079032,0,0,0.889453214367422,0.370050261554716,"CA1;PLA2G2A"
"406","lipase activity (GO:0016298)","1/49",0.686239347293077,0.740327177621595,0,0,0.871110515021459,0.327998205032492,"PNPLA8"
"407","calcium-dependent phospholipid binding (GO:0005544)","1/50",0.693583619924941,0.744582415507658,0,0,0.853288955067005,0.31220432363886,"MCTP1"
"408","cholesterol binding (GO:0015485)","1/50",0.693583619924941,0.744582415507658,0,0,0.853288955067005,0.31220432363886,"OSBPL8"
"409","inorganic cation transmembrane transporter activity (GO:0022890)","1/51",0.700756341772752,0.748612872430404,0,0,0.83618025751073,0.297341551279919,"ABCC9"
"410","polyubiquitin modification-dependent protein binding (GO:0031593)","1/51",0.700756341772752,0.748612872430404,0,0,0.83618025751073,0.297341551279919,"BRCC3"
"411","nuclear receptor coactivator activity (GO:0030374)","1/53",0.714603035353861,0.761547760304115,0,0,0.803936942885441,0.270145392001921,"TMF1"
"412","metalloexopeptidase activity (GO:0008235)","1/55",0.727810315019633,0.773740092181066,0,0,0.774082021936099,0.245937331060306,"ACE2"
"413","transcription regulatory region nucleic acid binding (GO:0001067)","4/212",0.732688836014598,0.776744795162417,0,0,0.802666555906297,0.249656729781859,"DMTF1;DHX9;DHX36;ARID4A"
"414","secondary active transmembrane transporter activity (GO:0015291)","1/56",0.73418343652338,0.776744795162417,0,0,0.759968786578229,0.234827594900158,"SLC5A8"
"415","guanyl ribonucleotide binding (GO:0032561)","4/214",0.739351843197449,0.77769436313636,0,0,0.794939833384758,0.24005701531748,"LRRK2;RAB27B;GNL2;GNL3"
"416","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)","1/57",0.740407647095575,0.77769436313636,0,0,0.746359595340282,0.224321637975486,"MIER3"
"417","protein phosphatase regulator activity (GO:0019888)","1/57",0.740407647095575,0.77769436313636,0,0,0.746359595340282,0.224321637975486,"BOD1L1"
"418","endopeptidase inhibitor activity (GO:0004866)","2/115",0.753169433655645,0.789206248663092,0,0,0.739175944428585,0.209530557132889,"SERPINB2;ROCK1"
"419","serine-type endopeptidase inhibitor activity (GO:0004867)","1/60",0.75822113189984,0.790716323266976,0,0,0.708299992725686,0.196043417291757,"SERPINB2"
"420","sterol binding (GO:0032934)","1/60",0.75822113189984,0.790716323266976,0,0,0.708299992725686,0.196043417291757,"OSBPL8"
"421","protein serine/threonine phosphatase activity (GO:0004722)","1/62",0.769413770006152,0.800482734590723,0,0,0.68500668402167,0.179558330409597,"LRRK2"
"422","cytokine activity (GO:0005125)","3/173",0.772350521632019,0.801633953731811,0,0,0.736422413793103,0.190230272865647,"C5;CXCL8;CCL20"
"423","GDP binding (GO:0019003)","1/67",0.795184964483841,0.823383012869793,0,0,0.632949668357394,0.145059741508662,"RAB27B"
"424","protein tyrosine phosphatase activity (GO:0004725)","1/74",0.826507846167813,0.853798199579014,0,0,0.572050091128226,0.109001781451045,"PTPN13"
"425","phosphotransferase activity, alcohol group as acceptor (GO:0016773)","1/75",0.830573893704157,0.855979683393931,0,0,0.564290685535321,0.104754008106367,"PIK3C2A"
"426","hormone activity (GO:0005179)","1/78",0.842210287776143,0.865934521234626,0,0,0.542221726771083,0.0931133231504481,"IGF1"
"427","ion channel activity (GO:0005216)","1/84",0.863144783819315,0.885380363730351,0,0,0.502869848492683,0.0740087807002517,"ABCC9"
"428","growth factor activity (GO:0008083)","1/87",0.872548287747042,0.890853496580897,0,0,0.4852530192634,0.0661580778811803,"FGF7"
"429","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)","1/87",0.872548287747042,0.890853496580897,0,0,0.4852530192634,0.0661580778811803,"LDHB"
"430","heme binding (GO:0020037)","1/91",0.884090910376959,0.898449695464287,0,0,0.463590844062947,0.0571122510514931,"TDO2"
"431","potassium channel activity (GO:0005267)","1/91",0.884090910376959,0.898449695464287,0,0,0.463590844062947,0.0571122510514931,"ABCC9"
"432","cation channel activity (GO:0005261)","1/98",0.901836915860847,0.914362428581136,0,0,0.429980974293173,0.0444263128089221,"ABCC9"
"433","cytokine receptor binding (GO:0005126)","1/105",0.916870822157931,0.927458245046591,0,0,0.40089551006933,0.0347931948250777,"USP15"
"434","receptor ligand activity (GO:0048018)","3/307",0.975853858357527,0.984847903135016,0,0,0.408965233666062,0.00999610780559453,"DPP4;FGF7;IGF1"
"435","sequence-specific DNA binding (GO:0043565)","9/707",0.985617072335167,0.988827828937432,0,0,0.53025800477972,0.00768204103896955,"UPF2;SMG1;SLTM;NCL;TFEC;NR1D2;ZNF148;CLOCK;HIF1A"
"436","double-stranded DNA binding (GO:0003690)","8/651",0.986031937471753,0.988827828937432,0,0,0.512033394660785,0.00720253513418627,"RAD50;IFI16;DHX9;TFEC;RBBP8;NR1D2;TOP1;CLOCK"
"437","sequence-specific double-stranded DNA binding (GO:1990837)","9/712",0.98657023115447,0.988827828937432,0,0,0.526346847882127,0.00711661140902164,"DMTF1;MCM8;DHX9;DHX36;TFEC;ARID4A;NR1D2;CLOCK;HSPD1"
"438","G protein-coupled receptor activity (GO:0004930)","1/283",0.998808130289885,0.998808130289885,0,0,0.146493470915898,0.000174705264364464,"ADGRL4"
